Sample ID,950,955,960,965,970,975,980,985,990,995,1000,1005,1010,1015,1020,1025,1030,1035,1040,1045,1050,1055,1060,1065,1070,1075,1080,1085,1090,1095,1100,1105,1110,1115,1120,1125,1130,1135,1140,1145,1150,1155,1160,1165,1170,1175,1180,1185,1190,1195,1200,1205,1210,1215,1220,1225,1230,1235,1240,1245,1250,1255,1260,1265,1270,1275,1280,1285,1290,1295,1300,1305,1310,1315,1320,1325,1330,1335,1340,1345,1350,1355,1360,1365,1370,1375,1380,1385,1390,1395,1400,1405,1410,1415,1420,1425,1430,1435,1440,1445,1450,1455,1460,1465,1470,1475,1480,1485,1490,1495,1500,1505,1510,1515,1520,1525,1530,1535,1540,1545,1550,1555,1560,1565,1570,1575,1580,1585,1590,1595,1600,1605,1610,1615,1620,1625,1630,1635,1640,1645,1650,VIRGINIA
65158,0.10056565,0.09868063,0.09696192,0.09556433,0.09421915,0.09278859,0.09145993,0.0901092,0.08866282,0.08714192,0.0856131,0.08410116,0.08254308,0.08106138,0.07940709,0.07792016,0.07656419,0.07512907,0.07369305,0.07225914,0.07110662,0.07004231,0.06877673,0.06762444,0.06674802,0.06596218,0.0651222,0.06420951,0.06349253,0.06290016,0.06243264,0.06206273,0.06179271,0.06175012,0.06202045,0.06251692,0.06337359,0.06462363,0.06627578,0.0683264,0.07074591,0.073545,0.07646059,0.07913088,0.08135192,0.08314787,0.08468628,0.08615826,0.08726729,0.08793464,0.08822997,0.08771807,0.08670174,0.0855566,0.08387236,0.08206106,0.08049236,0.07908846,0.07786682,0.07677967,0.07589462,0.07533817,0.07507759,0.07472134,0.07434324,0.07400084,0.07354432,0.07316948,0.07311573,0.07304009,0.07308736,0.07342186,0.07394367,0.07491202,0.07610026,0.07797886,0.08052321,0.08341541,0.08648688,0.09006764,0.09380741,0.09754188,0.10131219,0.10461843,0.10734259,0.11037143,0.11468775,0.12017791,0.12743412,0.13707625,0.1484858,0.16175393,0.17642907,0.19104739,0.20466212,0.21659559,0.2265306,0.23454014,0.24074538,0.24488006,0.24771373,0.24980669,0.25124619,0.25211376,0.25209945,0.25111899,0.24943926,0.24727925,0.24471238,0.242013,0.23926212,0.23647428,0.23365032,0.23083786,0.227973,0.22536346,0.22308412,0.22126328,0.21974411,0.21832249,0.21712068,0.21599524,0.21496686,0.21396845,0.21288394,0.21170289,0.21046304,0.20902987,0.20754582,0.20568561,0.20363401,0.20166631,0.19967256,0.197566,0.19576906,0.19401807,0.1923928,0.19092446,0.18976282,0.18883582,0.18835817,0
65159,0.09359969,0.09176358,0.09007844,0.08871272,0.08742609,0.08604613,0.08475918,0.08347813,0.08215141,0.08074208,0.07935466,0.07791227,0.07645479,0.07504181,0.07350137,0.07208,0.07080076,0.06945103,0.06807183,0.06675055,0.06563967,0.06463906,0.06346031,0.06232891,0.06147842,0.06076801,0.05998476,0.05906732,0.05836981,0.05781569,0.05734303,0.0569869,0.05671196,0.05668298,0.0569578,0.05748515,0.0583384,0.05950928,0.06107818,0.06297196,0.065226,0.06787437,0.07066816,0.0732871,0.07550513,0.07733413,0.07886692,0.08037437,0.08150961,0.08219697,0.08251157,0.08201905,0.08102737,0.07989637,0.07821403,0.07641179,0.07483326,0.07345725,0.0722992,0.07121874,0.07035937,0.06982832,0.06958913,0.06928,0.06893884,0.06858152,0.06814219,0.06775696,0.06768986,0.067585,0.06757005,0.06783277,0.06825598,0.06909211,0.07012848,0.0717999,0.07408768,0.07673833,0.07957662,0.0829484,0.08654311,0.09013323,0.09380346,0.09700908,0.09960886,0.10237278,0.10628108,0.1111173,0.11738574,0.12576065,0.13571742,0.14755352,0.16092343,0.17444778,0.18719142,0.19851359,0.20807153,0.21583962,0.2219243,0.22602869,0.22888646,0.23098391,0.23249329,0.23350858,0.23372206,0.23304555,0.23174942,0.22996197,0.22781014,0.22553728,0.22315816,0.22076518,0.21830354,0.21582987,0.21326555,0.21094461,0.20892123,0.20738553,0.20613916,0.20500661,0.20398973,0.20309232,0.20230909,0.2015227,0.20065493,0.19967466,0.19869358,0.19744775,0.19611944,0.19441395,0.19254638,0.19074206,0.1888462,0.18694166,0.18525969,0.18361807,0.18205001,0.18067699,0.17959158,0.17869804,0.17831588,0
65160,0.09332904,0.09144774,0.08978825,0.0884245,0.08712235,0.08572814,0.08442601,0.08321764,0.08188503,0.08048754,0.0790433,0.07760288,0.07612446,0.07467512,0.07305622,0.07161825,0.07030422,0.06890099,0.06749899,0.06607768,0.06498672,0.06397058,0.06276215,0.06162467,0.0607409,0.05999364,0.05914603,0.05822805,0.05754344,0.05696367,0.05649327,0.05611185,0.05585377,0.05585496,0.05611986,0.05663787,0.05754641,0.05880383,0.06042454,0.06240889,0.06477488,0.06756008,0.07049049,0.07324812,0.07556669,0.0774908,0.07910302,0.080677,0.0818662,0.08257612,0.08287875,0.08242447,0.08144795,0.08029631,0.07859381,0.07676456,0.0751818,0.07378629,0.07257462,0.07146869,0.07057901,0.07005073,0.06980453,0.06945413,0.06910468,0.06875636,0.06825205,0.06784233,0.06776268,0.06763459,0.06761333,0.06786345,0.06832702,0.06920262,0.07027608,0.07202698,0.0744371,0.07725838,0.08026009,0.08377784,0.08753612,0.09127209,0.0950644,0.09840976,0.10108967,0.10390706,0.10780287,0.11269671,0.11907961,0.1275926,0.13769637,0.14975164,0.16332369,0.17717535,0.1902471,0.20186094,0.21169373,0.21967285,0.22594475,0.23015413,0.23308643,0.23524938,0.23674939,0.23775651,0.23801927,0.23737769,0.23602082,0.23423963,0.23210033,0.22981779,0.227465,0.22503304,0.22258442,0.22012312,0.21755988,0.21521648,0.21321016,0.21169711,0.21044358,0.20929202,0.20831954,0.20742364,0.20665268,0.20589564,0.20505143,0.20410218,0.20308721,0.20181317,0.20047151,0.19874527,0.19682224,0.1949705,0.19302144,0.19103975,0.18927244,0.18757535,0.18595047,0.18451612,0.18339409,0.182501,0.18209721,0
65161,0.10876918,0.10670463,0.10489386,0.10342521,0.10204402,0.10050546,0.09906031,0.09765924,0.09615614,0.09457892,0.09296867,0.09136381,0.08963462,0.08804356,0.08632441,0.08473517,0.08327429,0.08176021,0.08024612,0.07875579,0.07751566,0.07635975,0.07508408,0.07384594,0.07288309,0.07203462,0.07114171,0.07014547,0.06939157,0.06875935,0.06823819,0.06783414,0.0675078,0.06741942,0.06763973,0.06812102,0.06897356,0.07023649,0.07193501,0.0740192,0.07653966,0.07944529,0.08249017,0.08523401,0.08753862,0.0894168,0.09102067,0.09255927,0.09374214,0.09443309,0.09473159,0.09423596,0.0932107,0.09203739,0.09027473,0.08839339,0.08674346,0.08529913,0.08406323,0.0829176,0.08198904,0.08141849,0.08109565,0.08070925,0.08033133,0.07993286,0.07943736,0.0790298,0.07897398,0.07887515,0.07889172,0.07920022,0.07975664,0.08074657,0.08198267,0.08392578,0.08654683,0.08956158,0.09278074,0.09650954,0.10042936,0.1043201,0.10821684,0.11166935,0.11450405,0.11761197,0.12199834,0.12760195,0.13502511,0.14486898,0.15650861,0.17007187,0.1850585,0.20002268,0.21395262,0.22617611,0.23636592,0.24454232,0.25092576,0.25515231,0.25806463,0.26016446,0.26160441,0.26249679,0.26253043,0.26158944,0.25986359,0.25769954,0.25511007,0.25238692,0.24965505,0.24685278,0.24402289,0.24119471,0.23829849,0.23572902,0.23342783,0.23162619,0.23014607,0.22876857,0.22759252,0.22649668,0.22549329,0.2245347,0.22343757,0.2222647,0.22101894,0.21957621,0.21805867,0.21611094,0.21404813,0.21203404,0.2099475,0.20778464,0.20593804,0.20412355,0.20232148,0.20080256,0.19962244,0.19865468,0.1981389,0
65225,0.10503679,0.10276904,0.10068026,0.09888694,0.09718518,0.09537197,0.09363435,0.09195663,0.09023392,0.08852392,0.08682953,0.08514525,0.08345802,0.08184522,0.08010563,0.07850872,0.07705445,0.07550746,0.0739653,0.07245662,0.07121606,0.07002207,0.06869795,0.06741357,0.06639929,0.06553995,0.06460962,0.06353305,0.06270261,0.06200795,0.06141708,0.06086176,0.06042931,0.06023484,0.06029682,0.06059243,0.06117577,0.06202653,0.06321719,0.0647017,0.06649948,0.06863675,0.071,0.07321719,0.0750949,0.07663354,0.0779384,0.07920719,0.08011426,0.08061193,0.0807878,0.08023809,0.0792346,0.07814324,0.07651331,0.07479847,0.07328444,0.07195528,0.07082651,0.06978088,0.06893785,0.06841267,0.06814984,0.0678267,0.06748084,0.06712921,0.06667335,0.06627961,0.06617146,0.06602483,0.06593291,0.06607908,0.0663757,0.06703377,0.06786035,0.06927521,0.07125821,0.07355365,0.07601557,0.07902674,0.08225149,0.08546801,0.08879761,0.09174771,0.09407875,0.09657042,0.10010885,0.10440354,0.10992851,0.11734186,0.12613853,0.1367137,0.14878674,0.16106714,0.17262488,0.18285737,0.19144429,0.19846109,0.20401941,0.20772069,0.21030306,0.2122599,0.21369497,0.21468836,0.21497933,0.21446562,0.21330802,0.21182561,0.20993883,0.20795287,0.20591275,0.20382004,0.20163095,0.19938659,0.19704051,0.19493588,0.19308276,0.19165137,0.19052465,0.18944162,0.18855178,0.18770373,0.18702094,0.18640402,0.18563156,0.18475992,0.18383487,0.18282685,0.18165231,0.18010076,0.17843127,0.17682386,0.17516031,0.17343012,0.17196453,0.17062062,0.16926138,0.16808748,0.16721331,0.1665006,0.16613551,0
65226,0.08691409,0.0850265,0.08321096,0.08170499,0.08035361,0.07885458,0.07749467,0.07614199,0.07477246,0.0733274,0.07187107,0.07042918,0.06891828,0.06749722,0.06596067,0.06451415,0.06319144,0.06180897,0.06039698,0.05902778,0.05793809,0.05692668,0.05569701,0.05455126,0.05369293,0.05291581,0.0521023,0.05116055,0.0504354,0.04985829,0.04939056,0.04896107,0.04866688,0.04860906,0.04884564,0.04930118,0.05011551,0.05124987,0.05270234,0.05447504,0.05656962,0.05903105,0.06170559,0.06424205,0.06638248,0.06814534,0.06961518,0.0710673,0.07213778,0.07274928,0.07302943,0.07253432,0.07154588,0.07043162,0.0687989,0.06706766,0.06554189,0.06417783,0.06303638,0.06199811,0.06115582,0.06064686,0.06039743,0.0601217,0.05979428,0.05945437,0.05899485,0.05860894,0.05852665,0.05839251,0.05832923,0.05854385,0.05891124,0.05969471,0.0606486,0.06220139,0.06437576,0.06688892,0.06958796,0.07284278,0.07631224,0.07975059,0.08327404,0.08639164,0.08886757,0.0914648,0.0950959,0.09953095,0.10525436,0.11291399,0.12202289,0.13291988,0.14530711,0.15793743,0.16987338,0.18053241,0.1895016,0.19678741,0.20255628,0.2064176,0.20908463,0.21111284,0.21257368,0.21360445,0.21391115,0.21337087,0.21220756,0.21068244,0.20880308,0.20683168,0.20477354,0.20260367,0.20039163,0.19814826,0.19582192,0.19371052,0.19188516,0.19049034,0.1893894,0.18837295,0.18750908,0.18672081,0.18605886,0.18542207,0.18463836,0.18381104,0.18292849,0.18182099,0.18061712,0.17904614,0.17734166,0.17568719,0.17393524,0.17215903,0.17060326,0.16912166,0.16768948,0.16639862,0.16546251,0.16468569,0.16433484,0
64689,0.21748618,0.21371807,0.21017862,0.20680918,0.20362627,0.20037766,0.19729495,0.19426582,0.19122815,0.18834661,0.18556763,0.18277671,0.18004232,0.17738481,0.17464131,0.17211775,0.16977786,0.16733983,0.16496123,0.16261777,0.16052528,0.15854944,0.15634098,0.15423606,0.15236963,0.15066474,0.14894417,0.14708712,0.14539753,0.14387447,0.14245729,0.14105671,0.13982182,0.1387833,0.13792897,0.13722189,0.13671514,0.13635168,0.13615704,0.13623482,0.13652123,0.13701361,0.13767093,0.13830833,0.13889342,0.13933677,0.1396173,0.13988964,0.13989759,0.13957977,0.13907804,0.13795913,0.13646449,0.1349608,0.13300057,0.13096737,0.12913997,0.12743165,0.12591892,0.12442491,0.12312311,0.12211495,0.12132189,0.1204434,0.11956858,0.11867044,0.11768432,0.11676739,0.11614888,0.11541912,0.1147125,0.11425202,0.11388158,0.11377978,0.11374936,0.11420928,0.11509693,0.11621639,0.11751624,0.11939321,0.1215337,0.12364461,0.12590014,0.12789188,0.12939782,0.13113604,0.13384013,0.1372386,0.14171753,0.14788992,0.15535046,0.16444701,0.17503592,0.18591637,0.19604215,0.2049218,0.21220787,0.2180116,0.22246307,0.22517473,0.22696186,0.22824959,0.22907423,0.229516,0.229273,0.2282932,0.22681583,0.22511529,0.22311933,0.22098036,0.2186554,0.21618218,0.21356241,0.21088656,0.20807901,0.20548507,0.2032159,0.20137503,0.19977505,0.19824011,0.19686068,0.19552869,0.19434471,0.1932231,0.19194338,0.19058877,0.1891869,0.18762251,0.18599334,0.1839692,0.18182207,0.1797566,0.17762185,0.17558833,0.17392665,0.17251106,0.17122833,0.17004033,0.169125,0.16839408,0.16817096,0
64690,0.21973064,0.21603723,0.21243542,0.20908984,0.20591183,0.20267056,0.19955138,0.19656042,0.19360999,0.19068501,0.18785831,0.18509455,0.1823375,0.17968797,0.17694016,0.17440167,0.17204086,0.16961325,0.1672172,0.16485013,0.1627676,0.16078056,0.15859556,0.15645903,0.15462324,0.15291846,0.15115193,0.14929743,0.1476142,0.14606676,0.14460519,0.14323776,0.14198024,0.14091851,0.14007722,0.13938798,0.13887627,0.13851667,0.13835169,0.13840711,0.13868134,0.13919619,0.13986704,0.14053618,0.14116003,0.14164866,0.14194869,0.14223847,0.14227941,0.14199627,0.14148724,0.14035619,0.13886146,0.13734359,0.13535923,0.13333027,0.13145667,0.12975333,0.12820106,0.12671154,0.1254009,0.12439155,0.12363102,0.12275371,0.1218445,0.12096983,0.11997674,0.11906442,0.11843785,0.11768529,0.11698594,0.1165027,0.11611761,0.11597653,0.11593219,0.11638058,0.117274,0.11839033,0.11971814,0.1216129,0.1238162,0.12599955,0.12830089,0.13031925,0.13183576,0.13353408,0.13618171,0.13945232,0.14375883,0.14968289,0.15685953,0.16572356,0.17613232,0.18690214,0.19707011,0.20604334,0.21344428,0.21933874,0.2238843,0.22664427,0.22848794,0.22978887,0.23065804,0.23115732,0.23095523,0.23004197,0.22868024,0.22713825,0.22527957,0.22323597,0.22098805,0.21858068,0.21607503,0.21345696,0.21072486,0.2081951,0.20599099,0.20419946,0.20266465,0.20119809,0.19987361,0.19864623,0.19757425,0.19653438,0.19535024,0.1940399,0.19269723,0.19118244,0.18954013,0.18756391,0.18544238,0.18335318,0.18129294,0.17926119,0.17762001,0.17622775,0.17495018,0.17378899,0.172876,0.17218018,0.17208644,0
64691,0.21339701,0.20984959,0.20644289,0.20331384,0.20029043,0.19713957,0.19413601,0.19122007,0.18841478,0.18560952,0.182889,0.18020136,0.17753837,0.17496863,0.17233701,0.16987961,0.16759659,0.16525729,0.16295506,0.16070294,0.15865163,0.15673071,0.15461538,0.15257947,0.15085829,0.14924033,0.14758622,0.14579502,0.14418825,0.14274937,0.14140105,0.14010148,0.13890878,0.1379409,0.13719929,0.13662248,0.13619983,0.13595732,0.13595369,0.13621345,0.13669918,0.13739305,0.13823051,0.13902369,0.13973504,0.14028383,0.14063236,0.14096488,0.14104174,0.14080396,0.14035606,0.13928043,0.13786543,0.13638003,0.1344609,0.1324902,0.13068954,0.12903137,0.12751908,0.12608248,0.12482408,0.12386175,0.12310552,0.1222924,0.12149273,0.12065734,0.11970268,0.11884095,0.11830065,0.11767945,0.11706709,0.11671263,0.11646421,0.11651257,0.11664781,0.11727406,0.118405,0.11975913,0.12129663,0.12338018,0.12567221,0.12796723,0.13037318,0.13247328,0.13414729,0.13610306,0.13917112,0.14305553,0.14826645,0.1553594,0.16386488,0.17405508,0.18559384,0.19720926,0.20789463,0.21716013,0.22471045,0.23064254,0.23517607,0.23796877,0.23977009,0.24105744,0.24185297,0.24225732,0.24189472,0.24074477,0.23904378,0.23709094,0.23483328,0.23241147,0.22983831,0.22714241,0.22430773,0.22144557,0.21848993,0.21578193,0.213338,0.21133154,0.20959592,0.2079314,0.20642789,0.20497289,0.20367471,0.20242156,0.20102589,0.19953144,0.19804418,0.19634984,0.19463103,0.19255958,0.1903066,0.18820052,0.18603464,0.18393644,0.18221499,0.18074574,0.17937632,0.17811109,0.17713551,0.17639342,0.17618727,0
64792,0.20690796,0.20328788,0.19984713,0.19666383,0.19355594,0.19045426,0.18752441,0.18457476,0.18170984,0.17892255,0.17619193,0.17344552,0.17081978,0.16832934,0.16573794,0.16330084,0.16103113,0.15866823,0.15638911,0.15411525,0.15204649,0.15008534,0.14803633,0.14606047,0.14432519,0.14268378,0.14101058,0.1392152,0.13761939,0.13618581,0.13481264,0.13352312,0.13229723,0.13133501,0.13058295,0.12994368,0.12949867,0.12920474,0.12915761,0.12934945,0.12976824,0.13038247,0.13119703,0.13196814,0.13263873,0.13318119,0.1335103,0.13388049,0.13399907,0.13375669,0.13326224,0.13221126,0.13077841,0.12931533,0.12736859,0.12531014,0.12352146,0.12185138,0.12030095,0.11883068,0.11756854,0.11658708,0.11584873,0.11502163,0.11419163,0.11333262,0.11236323,0.11149322,0.11084235,0.11017784,0.10956556,0.10912996,0.10882488,0.10876044,0.1088503,0.10941158,0.11043823,0.11166972,0.11300928,0.11501973,0.11720884,0.11938029,0.12164003,0.12371467,0.12536716,0.12719196,0.12994202,0.13344073,0.13824948,0.14459775,0.15236828,0.16185481,0.17277157,0.1838636,0.19427504,0.20339866,0.21089171,0.21694449,0.2215817,0.22455473,0.22648447,0.2278553,0.22872385,0.22914205,0.22899865,0.22807735,0.22661633,0.22486713,0.22293484,0.22070851,0.21829056,0.21570673,0.21304291,0.2103343,0.20760191,0.20501551,0.20262264,0.20082727,0.19920649,0.19749405,0.19615855,0.1949072,0.19379095,0.1926199,0.19135162,0.18996937,0.18854631,0.18699036,0.18528109,0.18319081,0.18107767,0.17892004,0.17679236,0.17477512,0.17314204,0.17170534,0.17031355,0.16909082,0.1681638,0.1674436,0.16719879,0
64694,0.22046995,0.21675611,0.21329856,0.21006479,0.20691749,0.20372437,0.20072352,0.19780054,0.1949346,0.19202321,0.18927257,0.18653381,0.18380785,0.18126089,0.17863947,0.17617458,0.17382821,0.17140209,0.16907594,0.16677242,0.16468518,0.16269412,0.16058101,0.15855984,0.15675536,0.15509485,0.15333208,0.15150201,0.14987855,0.14840611,0.14698534,0.14560523,0.1443598,0.14335379,0.14251954,0.14182637,0.14129477,0.14093138,0.14079715,0.140922,0.14128228,0.14181327,0.14249648,0.14317201,0.14375372,0.1442241,0.14444154,0.14471025,0.14473608,0.14438585,0.14379137,0.14267191,0.14122716,0.13969649,0.13774316,0.13567228,0.13386015,0.13218521,0.13063965,0.1291464,0.12784493,0.12679624,0.12602742,0.12513115,0.12423469,0.1233513,0.12232874,0.12138147,0.12073309,0.12002591,0.11936271,0.11890249,0.11853895,0.1184565,0.11852517,0.11904109,0.11999511,0.12117071,0.12248029,0.12446111,0.1265551,0.12859601,0.1307644,0.13274672,0.13433346,0.13614714,0.13891054,0.14251294,0.14749354,0.15408982,0.1621284,0.17186194,0.18298844,0.19418638,0.20459192,0.21368476,0.22109306,0.22699669,0.23150913,0.23432227,0.23615258,0.23743391,0.23821415,0.23856559,0.23830876,0.23724233,0.23561826,0.23378178,0.23169154,0.22930288,0.22672801,0.22405456,0.22129325,0.21847913,0.2156593,0.2129628,0.21046345,0.20854461,0.2068067,0.20497871,0.20350836,0.20214229,0.20091162,0.19962269,0.1982418,0.19677285,0.19522626,0.19355916,0.19175679,0.18959218,0.18741523,0.18516502,0.18294161,0.18085082,0.1791531,0.17763799,0.1761777,0.17493231,0.17393816,0.17319428,0.17285398,0
64692,0.22230232,0.2184912,0.21491346,0.2116767,0.20846285,0.20519602,0.20213247,0.19912814,0.19616909,0.19322966,0.19039925,0.18758228,0.18486391,0.18226218,0.17958796,0.17708278,0.17468159,0.17220955,0.16988268,0.1675605,0.16541554,0.16339003,0.16121455,0.1591722,0.15732947,0.15564128,0.15388753,0.1520464,0.15036344,0.14886077,0.14740204,0.14600248,0.14474331,0.14368468,0.14280258,0.1420845,0.14155154,0.14112413,0.14092219,0.14099864,0.14126797,0.14172752,0.14238395,0.1430373,0.14358126,0.14403136,0.14424578,0.14448403,0.14452534,0.14417524,0.14359558,0.14247331,0.14103348,0.13955219,0.1376043,0.13552727,0.13373497,0.13204902,0.13047878,0.12898993,0.12771125,0.12667865,0.12591118,0.12505498,0.12418289,0.12325035,0.1222312,0.1213506,0.1206711,0.11995139,0.11927932,0.11877452,0.11837174,0.1182284,0.11825668,0.11871497,0.11957932,0.12068301,0.12187917,0.12375559,0.12578308,0.12780752,0.12992409,0.13186963,0.13341251,0.13513088,0.13771614,0.14104777,0.14562746,0.15169896,0.15916065,0.16832464,0.17894128,0.18977947,0.19995332,0.20887906,0.216215,0.22210319,0.22657457,0.22941286,0.23125564,0.23252902,0.2333136,0.23370837,0.23351168,0.23258434,0.23108665,0.22938944,0.22747054,0.22527935,0.22289404,0.22032723,0.21767053,0.21498098,0.2122534,0.20964796,0.20729041,0.2055159,0.20390652,0.20219429,0.20084142,0.19959983,0.19848004,0.19732836,0.19605027,0.19467166,0.19323805,0.19165718,0.18995665,0.18788556,0.18574032,0.18354735,0.18140712,0.17940474,0.17777115,0.17632175,0.17493743,0.1737394,0.1728222,0.1721285,0.17176097,0
65295,0.15501915,0.15200579,0.14901783,0.1462858,0.14361626,0.14089147,0.13832285,0.13577329,0.13329176,0.130858,0.12850663,0.12615701,0.12384466,0.12168852,0.1194803,0.11737381,0.11545338,0.11345125,0.11149795,0.1095583,0.10783884,0.10624747,0.10448726,0.10282908,0.10140037,0.10009448,0.09868778,0.09718461,0.09585705,0.0947376,0.09364971,0.09258428,0.09159189,0.09080023,0.09021423,0.08967704,0.08929579,0.08901845,0.08895973,0.08915523,0.08952939,0.09010054,0.09081961,0.09150221,0.09208362,0.09258364,0.09278962,0.09302536,0.09308677,0.09283941,0.09248397,0.09179737,0.09093548,0.09011271,0.08894939,0.08767224,0.08661875,0.08563247,0.08467522,0.08376318,0.08302032,0.0824787,0.08217278,0.08175441,0.08128975,0.08084317,0.08028416,0.07981793,0.0796071,0.07933527,0.07909936,0.07899212,0.07896034,0.07912276,0.07941883,0.08009361,0.0811013,0.08226567,0.08340283,0.08509771,0.08685821,0.08855101,0.09035837,0.09205812,0.09346169,0.09497768,0.09732463,0.10031115,0.10443051,0.10998726,0.11672151,0.12475031,0.13376553,0.14261671,0.15068517,0.15753603,0.16297604,0.16734357,0.17086163,0.17318981,0.17485826,0.17613733,0.17706148,0.17772973,0.17793696,0.17753865,0.17658152,0.17530193,0.1738332,0.17214666,0.17039071,0.16855419,0.16662037,0.16464592,0.16266797,0.16073219,0.15891171,0.15760238,0.15644345,0.15521341,0.15429731,0.15343587,0.15266758,0.15186296,0.15100561,0.15008886,0.14924552,0.14832468,0.14734604,0.14602021,0.14474353,0.14340809,0.14212365,0.14085218,0.13975475,0.13869437,0.13763296,0.1367542,0.13614087,0.1355739,0.13503479,0
65296,0.15844112,0.15538808,0.15240106,0.14960958,0.14694252,0.14416098,0.14151157,0.13896744,0.13647145,0.13398886,0.13162356,0.12928269,0.12696048,0.12477434,0.12256499,0.12050877,0.11856304,0.11653711,0.11456432,0.11264005,0.11096772,0.10935261,0.10758395,0.10590835,0.10447987,0.10315713,0.1017716,0.10029083,0.09899838,0.09783882,0.09672182,0.09566579,0.0946934,0.09391436,0.0932533,0.09270525,0.09226891,0.09194506,0.09185945,0.09199128,0.09230287,0.09277467,0.09341755,0.09400429,0.09446186,0.09487525,0.09504387,0.09521714,0.09523427,0.09497703,0.09460415,0.09392546,0.09308731,0.0922921,0.09115428,0.08989389,0.08888512,0.08792967,0.08701416,0.08613368,0.08538329,0.08485038,0.08455614,0.08412728,0.08365904,0.08319013,0.08263825,0.08218576,0.08195698,0.08170504,0.08145015,0.08131888,0.08126892,0.08140746,0.08167316,0.08231979,0.08327453,0.08433836,0.08537285,0.08694449,0.0885765,0.09011158,0.09177593,0.09334579,0.09464345,0.09611289,0.09841875,0.10137047,0.10545257,0.1109564,0.11765992,0.1256157,0.13450128,0.14314854,0.15094945,0.15748403,0.16266597,0.1668458,0.17014585,0.17232182,0.17383669,0.17498556,0.17581516,0.1763447,0.17646283,0.17591602,0.17479453,0.17343842,0.17184337,0.17005121,0.16818728,0.16626937,0.16429676,0.16230605,0.16024699,0.15822265,0.15632836,0.15495655,0.15370743,0.15234483,0.15133924,0.15043127,0.14956786,0.14866679,0.14771571,0.14672597,0.14581033,0.14482473,0.14376221,0.1424211,0.14107653,0.13969193,0.13836118,0.13703591,0.1359241,0.13484713,0.1337455,0.13284836,0.13218641,0.13152538,0.13103192,0
65297,0.1527399,0.14969428,0.14689071,0.14425763,0.14160687,0.13892686,0.13638887,0.13390342,0.13153048,0.12915612,0.1268935,0.12458082,0.12235554,0.12021596,0.11804726,0.11604062,0.1141585,0.11218913,0.11030675,0.10840379,0.10676496,0.10522028,0.10351828,0.10190503,0.10053996,0.09929167,0.09793165,0.09647721,0.09524189,0.09416252,0.0931357,0.09212681,0.09121127,0.09049913,0.08993743,0.08948023,0.08917057,0.08898999,0.08902883,0.08932332,0.08981172,0.09048379,0.09130872,0.09207538,0.09272686,0.09328545,0.09355324,0.09384644,0.09396113,0.09378493,0.09345544,0.09274918,0.09187721,0.09105572,0.08987844,0.08860339,0.08753219,0.0865416,0.08562098,0.08471264,0.08398974,0.08345107,0.08316495,0.0827509,0.08229345,0.08185903,0.08129927,0.08086307,0.08066487,0.08041502,0.08020484,0.08010377,0.08009051,0.08032099,0.08067447,0.08140111,0.08250939,0.08374573,0.08496759,0.08672239,0.08855065,0.09029415,0.09220313,0.09396856,0.0953883,0.09699116,0.09946192,0.10261484,0.10693292,0.11276933,0.11979268,0.12815956,0.13749176,0.14662115,0.15484506,0.16178784,0.16734169,0.17180152,0.17535324,0.17770338,0.17938234,0.18068825,0.18161676,0.18224278,0.18243059,0.18196809,0.18089663,0.17953927,0.17797387,0.17620774,0.17438354,0.17247609,0.17051236,0.16849288,0.16640615,0.1644319,0.16259237,0.16125584,0.16006292,0.15879872,0.157842,0.1569773,0.15619036,0.15534962,0.15444577,0.15351802,0.15264553,0.15171338,0.15073442,0.14942584,0.14809761,0.14673061,0.14542676,0.14412965,0.1430449,0.14195067,0.14088364,0.1400061,0.1394023,0.13880143,0.13835833,0
